epoch,train_loss,val_acc,val_f1,test_acc,test_f1,noisy_test_acc,noisy_test_f1
24,1.847543470064799,0.3291139240506329,0.17264981729016995,0.29957805907172996,0.14928439064176072,0.29535864978902954,0.1548971082649839
25,1.828503719965617,0.379746835443038,0.206969818771061,0.350210970464135,0.188785890295968,0.31223628691983124,0.1689959986813612
26,1.8334076722462973,0.3924050632911392,0.2146929157798723,0.3628691983122363,0.19845155448657995,0.3206751054852321,0.17407929044272694
27,1.8273115396499633,0.2869198312236287,0.12916650174861993,0.270042194092827,0.11912025544955496,0.2869198312236287,0.13968352860414537
28,1.8329287846883138,0.28270042194092826,0.15081154915675937,0.2742616033755274,0.142600496858538,0.28270042194092826,0.15155012642520233
29,1.8314263105392456,0.3333333333333333,0.18375484164957848,0.35864978902953587,0.19289899123386636,0.3080168776371308,0.16757263725184504
30,1.8232465982437134,0.4092827004219409,0.2231508819744114,0.3881856540084388,0.209010989010989,0.3333333333333333,0.18014413701679852
31,1.8303545475006104,0.2869198312236287,0.15289106056684906,0.2616033755274262,0.13243898958184674,0.270042194092827,0.14468808177315678
32,1.8195369005203248,0.3459915611814346,0.18489284347493304,0.32489451476793246,0.16934621881316975,0.3037974683544304,0.16190708932644413
33,1.8207863966623943,0.3881856540084388,0.21081176887628503,0.350210970464135,0.18478993181879427,0.31645569620253167,0.1696499153020892
34,1.8340443134307862,0.34177215189873417,0.17878697729567655,0.29957805907172996,0.14657740110807968,0.31223628691983124,0.16278166278166278
35,1.8104379256566365,0.29957805907172996,0.16210861267805274,0.2742616033755274,0.1428841978690003,0.27848101265822783,0.15028699822514255
36,1.8200870831807454,0.4092827004219409,0.22165812849752647,0.3755274261603376,0.19947953949795444,0.3333333333333333,0.1801477132909238
37,1.823565141359965,0.28270042194092826,0.12495765104460756,0.2742616033755274,0.12167545510443643,0.28270042194092826,0.13547553920828048
38,1.812008007367452,0.28270042194092826,0.12550572682204114,0.270042194092827,0.11987296627468484,0.28270042194092826,0.13547553920828048
39,1.7977267901102703,0.35864978902953587,0.1889336716922924,0.3291139240506329,0.17617447888759744,0.3037974683544304,0.1604959454796946
40,1.7962401628494262,0.27848101265822783,0.1226932460329045,0.2742616033755274,0.14148749800923713,0.27848101265822783,0.14534138140695516
41,1.7983956972757975,0.31223628691983124,0.18117000203413788,0.3080168776371308,0.18463647835371771,0.31223628691983124,0.19263810888810887
42,1.788394554456075,0.3037974683544304,0.1720142986347388,0.29957805907172996,0.17732883525550885,0.29957805907172996,0.17831345505108137
43,1.7728132645289103,0.31645569620253167,0.17868483018649872,0.3037974683544304,0.1809482821087672,0.3080168776371308,0.17973699324075573
44,1.7662549177805582,0.31645569620253167,0.18280179721295145,0.31645569620253167,0.1915938748525777,0.33755274261603374,0.21433568801989852
45,1.7339627583821615,0.3206751054852321,0.20516494207610364,0.3080168776371308,0.197636909014618,0.31223628691983124,0.2155936299253621
46,1.702404300371806,0.3291139240506329,0.2463640597818859,0.350210970464135,0.27068695753278493,0.33755274261603374,0.25688059046095174
47,1.664268136024475,0.38396624472573837,0.24788313526342812,0.41350210970464135,0.2681611587328014,0.39662447257383965,0.25821634832422674
48,1.6267308473587037,0.3628691983122363,0.24669602346540578,0.37130801687763715,0.2497874276000284,0.38396624472573837,0.2567229790466911
49,1.600860555966695,0.45569620253164556,0.2878349153073679,0.4430379746835443,0.2818661303268329,0.4430379746835443,0.2811473786916066
50,1.4858517567316691,0.45569620253164556,0.28721790072131315,0.459915611814346,0.2852284830455046,0.45569620253164556,0.2934448400379614
51,1.4185945351918539,0.4219409282700422,0.23714085546383679,0.42616033755274263,0.23562724274682792,0.4345991561181435,0.25638843081298324
52,1.375739288330078,0.4177215189873418,0.22874278071240578,0.43037974683544306,0.23071509131321072,0.4219409282700422,0.22701504620463603
53,1.3498675107955933,0.4219409282700422,0.23951662663367296,0.42616033755274263,0.245636601596193,0.4388185654008439,0.2585192331959806
54,1.3151088953018188,0.4388185654008439,0.2552192454829371,0.4472573839662447,0.2615254893694206,0.4472573839662447,0.26909113080221075
55,1.3140067021052042,0.45569620253164556,0.29586585751168476,0.4767932489451477,0.31983707768240016,0.46835443037974683,0.31309534808213646
56,1.3109846750895182,0.37130801687763715,0.23054054708730964,0.3881856540084388,0.2314500820090882,0.3924050632911392,0.25000295770482106
57,1.2926087617874145,0.4641350210970464,0.3071195596891116,0.459915611814346,0.28760954544653344,0.46835443037974683,0.310145110406932
58,1.2967400232950845,0.43037974683544306,0.2598498327706845,0.43037974683544306,0.2473264790821341,0.459915611814346,0.30015930094387105
59,1.2924270232518513,0.4388185654008439,0.2770221007063112,0.45147679324894513,0.28944535071319005,0.4641350210970464,0.3050551353709805
60,1.2993875741958618,0.43037974683544306,0.3145006629522515,0.4641350210970464,0.3397415976171559,0.46835443037974683,0.33298172767312517
61,1.280456535021464,0.4177215189873418,0.3087558588028513,0.43037974683544306,0.313015913501375,0.45147679324894513,0.32455620139850055
62,1.288975747426351,0.48523206751054854,0.3378125569018726,0.4767932489451477,0.3161599970856633,0.4810126582278481,0.33773439781304787
63,1.2470918416976928,0.5063291139240507,0.3775202679183943,0.5274261603375527,0.39413159276940213,0.510548523206751,0.3795836600512405
64,1.2418647050857543,0.5063291139240507,0.37116299999000396,0.4978902953586498,0.3527187593040839,0.4810126582278481,0.3397896614520074
65,1.2306389729181926,0.5021097046413502,0.37117239857819956,0.510548523206751,0.3779056839201096,0.4936708860759494,0.3594130473220633
66,1.2128538688023884,0.4767932489451477,0.3580268415611991,0.5021097046413502,0.3733119247518454,0.4936708860759494,0.3629389866721328
67,1.2214231570561727,0.46835443037974683,0.3617428342285633,0.5274261603375527,0.43275249606186866,0.4978902953586498,0.40669790389347477
68,1.2197418769200643,0.4978902953586498,0.3832815176992145,0.5063291139240507,0.38331187489403185,0.5021097046413502,0.3826913136596489
69,1.195316481590271,0.510548523206751,0.36921314485768864,0.4978902953586498,0.34491752587126895,0.4978902953586498,0.35816671486132456
70,1.2024067242940266,0.5189873417721519,0.41188673919686153,0.5274261603375527,0.40282025149782225,0.5189873417721519,0.3836874476319777
71,1.2037403106689453,0.5316455696202531,0.43290192080514656,0.540084388185654,0.4202554924632847,0.5021097046413502,0.3681843508681891
72,1.201349178949992,0.5189873417721519,0.38793224686315625,0.5274261603375527,0.39044859062341775,0.5274261603375527,0.40028115432890754
73,1.2013173977533975,0.4978902953586498,0.35412981387735953,0.4936708860759494,0.3504711138004108,0.48523206751054854,0.34493179279534497
74,1.2142432530721028,0.5316455696202531,0.40925169882271273,0.5569620253164557,0.4340006322915912,0.5274261603375527,0.40797838087728155
75,1.192329732577006,0.4430379746835443,0.3477247474023771,0.45147679324894513,0.3371349131002714,0.46835443037974683,0.3440182665780844
76,1.225567603111267,0.46835443037974683,0.3788363485452392,0.5654008438818565,0.44487153445067307,0.5232067510548524,0.4190911344262405
77,1.1803269147872926,0.45569620253164556,0.352708694813958,0.4936708860759494,0.3845282765373456,0.5147679324894515,0.40391279303018013
78,1.1718519051869711,0.5232067510548524,0.4001602636100693,0.5527426160337553,0.4246186601498714,0.540084388185654,0.4219979531288679
79,1.18492910861969,0.47257383966244726,0.3287698102015133,0.4936708860759494,0.34345938052101366,0.4767932489451477,0.3354366107790766
80,1.2321629603703816,0.5063291139240507,0.3578466722038655,0.5274261603375527,0.3756296779149679,0.48523206751054854,0.3562144500542494
81,1.189636770884196,0.5189873417721519,0.39873404980560645,0.5485232067510548,0.42488310946594054,0.5316455696202531,0.41126518955540076
82,1.1709465901056926,0.48523206751054854,0.3874692395029,0.5358649789029536,0.4286228922592559,0.5654008438818565,0.447680367073246
83,1.155846079190572,0.5274261603375527,0.41236429291607346,0.5822784810126582,0.4501369834444369,0.5654008438818565,0.43999802819678596
84,1.1608090003331502,0.48523206751054854,0.38771204058773634,0.5485232067510548,0.4385758832671328,0.5569620253164557,0.4415974762671727
85,1.1486403306325277,0.5189873417721519,0.39873404980560645,0.5569620253164557,0.42715918260753144,0.5485232067510548,0.42437988784575437
86,1.1411996126174926,0.5358649789029536,0.4237680412699018,0.5991561181434599,0.4683432897188098,0.5569620253164557,0.440754185529487
87,1.170181945959727,0.5189873417721519,0.40244375064109406,0.5569620253164557,0.4354719658287162,0.5569620253164557,0.43556650465072205
88,1.1795222361882527,0.5189873417721519,0.40531898971013064,0.5527426160337553,0.43060825633826066,0.5569620253164557,0.4395982844548478
89,1.1668382247289022,0.4810126582278481,0.3437749655020869,0.5021097046413502,0.3626508020870838,0.5063291139240507,0.38404735731330364
90,1.15782523949941,0.5485232067510548,0.4260081536630664,0.5738396624472574,0.4460414928822556,0.5654008438818565,0.4403359109825487
91,1.1496193647384643,0.5232067510548524,0.392884892884893,0.5358649789029536,0.40090930686506404,0.540084388185654,0.4220217662812674
92,1.1560134967168172,0.540084388185654,0.43135623884245716,0.540084388185654,0.42194474994902414,0.5147679324894515,0.4036443062993815
93,1.1572401603062947,0.540084388185654,0.40832869175553893,0.5611814345991561,0.42314335997406616,0.540084388185654,0.40623705562729956
94,1.1422059059143066,0.5611814345991561,0.4436368594142984,0.569620253164557,0.45287168534676836,0.5485232067510548,0.43458505583293183
95,1.11402534643809,0.5527426160337553,0.4243173751520168,0.5907172995780591,0.44846217502642194,0.5738396624472574,0.45589520762614544
96,1.1381558895111084,0.5232067510548524,0.4054415092009077,0.5274261603375527,0.40904498444485815,0.5063291139240507,0.3862317149414852
97,1.1203325430552165,0.5569620253164557,0.44888139081917705,0.5949367088607594,0.4891342417860445,0.5780590717299579,0.4826997834446436
98,1.1135953982671103,0.5063291139240507,0.3662835676428248,0.5189873417721519,0.38710110077036713,0.510548523206751,0.3923852413699153
99,1.122285509109497,0.5443037974683544,0.42469210274707103,0.5991561181434599,0.4644159875635339,0.6160337552742616,0.4941750099748097
100,1.099729045232137,0.5485232067510548,0.43506375699771926,0.569620253164557,0.44966430611059255,0.5654008438818565,0.43439586666904034
101,1.0968569040298461,0.569620253164557,0.4156706199725952,0.5907172995780591,0.4422238574413293,0.5907172995780591,0.4542447738421803
102,1.1645222663879395,0.5611814345991561,0.43740265309479237,0.6244725738396625,0.49092574609888034,0.5864978902953587,0.4544396854741683
103,1.135850230852763,0.510548523206751,0.4419802281325192,0.5654008438818565,0.48313876680701673,0.569620253164557,0.46736127968026514
104,1.14223260084788,0.5358649789029536,0.41078296678827614,0.5569620253164557,0.43060418179995946,0.5611814345991561,0.44083364147846826
105,1.1102007667223612,0.5485232067510548,0.425800054370431,0.5780590717299579,0.4532317954802946,0.5822784810126582,0.45937621630453485
106,1.09581614335378,0.5316455696202531,0.40897826511522634,0.5611814345991561,0.4391972680728976,0.5485232067510548,0.435894500605777
107,1.0978363672892253,0.5443037974683544,0.41765873332588427,0.5611814345991561,0.4360689300508854,0.5527426160337553,0.43953314902479573
108,1.0901630640029907,0.5527426160337553,0.45111371044742954,0.5611814345991561,0.45817023669954865,0.5316455696202531,0.4189002054855714
109,1.0889699856440227,0.5864978902953587,0.4937476817932226,0.6160337552742616,0.5176667612540322,0.569620253164557,0.4695799759777513
110,1.075973622004191,0.5611814345991561,0.46693556188220625,0.5654008438818565,0.45535378983193436,0.5611814345991561,0.4527967028515934
111,1.093097726504008,0.5274261603375527,0.3909637945335289,0.540084388185654,0.4057650250726123,0.5443037974683544,0.4287503284338728
112,1.0849690596262613,0.5611814345991561,0.4275166357101799,0.5949367088607594,0.454430346499979,0.5780590717299579,0.4759135765754644
113,1.0583191712697346,0.5738396624472574,0.4779216590689335,0.5907172995780591,0.49406955647364864,0.5780590717299579,0.48060167950402505
114,1.0653992732365927,0.540084388185654,0.4168163954609055,0.569620253164557,0.43918307229445375,0.5822784810126582,0.4782649035199488
115,1.0592607736587525,0.5189873417721519,0.3757326169043264,0.5358649789029536,0.39950379972441397,0.5611814345991561,0.4329458839329584
116,1.1097701112429301,0.5738396624472574,0.4885051838358033,0.5569620253164557,0.45063131185463096,0.5569620253164557,0.4526860105283874
117,1.0782972892125449,0.5822784810126582,0.48528131707855204,0.6118143459915611,0.5081966119781246,0.5907172995780591,0.4936429959674874
118,1.0644908189773559,0.5991561181434599,0.4604157160571547,0.6118143459915611,0.4756402616953142,0.6118143459915611,0.48811543445513733
119,1.0499977191289267,0.5527426160337553,0.42937435845921784,0.5949367088607594,0.46234451162438356,0.6075949367088608,0.510984029891593
120,1.077609864870707,0.5232067510548524,0.4011368079589238,0.5274261603375527,0.4047358423227525,0.5316455696202531,0.44065232526880826
121,1.0690011660257974,0.5611814345991561,0.4351968539558332,0.5780590717299579,0.45882865484393437,0.5738396624472574,0.453547016047016
122,1.0359504302342732,0.6033755274261603,0.4594736520107677,0.6497890295358649,0.5077976278713606,0.6075949367088608,0.4896785791183543
123,1.0268794814745585,0.6118143459915611,0.49593318111689033,0.6413502109704642,0.5067957442855987,0.6118143459915611,0.47804479253484783
124,1.0710001389185588,0.5611814345991561,0.46240720476344604,0.569620253164557,0.44998860157422527,0.5611814345991561,0.45865020225675973
125,1.0454612851142884,0.5864978902953587,0.4593612043595666,0.6033755274261603,0.48142823769342985,0.5822784810126582,0.47557232415593675
126,1.0541818300882975,0.5991561181434599,0.4808543707838723,0.6160337552742616,0.4919363801818761,0.5780590717299579,0.4562055659574603
127,1.0607579628626504,0.569620253164557,0.47199519498788256,0.5738396624472574,0.46087517064008926,0.5738396624472574,0.44327260835590865
128,1.1052221973737082,0.5611814345991561,0.42884604043633695,0.6033755274261603,0.4610520287637409,0.5949367088607594,0.4705772078241778
129,1.0579220612843832,0.5949367088607594,0.460466117008607,0.620253164556962,0.48980846544482715,0.6160337552742616,0.47846820570338755
130,1.0773872216542562,0.5443037974683544,0.4192073682481708,0.5780590717299579,0.44231757583710607,0.5907172995780591,0.4703226659748399
131,1.0497455676396688,0.5822784810126582,0.47963303295962545,0.620253164556962,0.544624653100548,0.6075949367088608,0.5218208705685913
132,1.0394721587498983,0.5611814345991561,0.451999264273011,0.5822784810126582,0.4735149674174065,0.5780590717299579,0.49323482954135134
133,1.0309375007947286,0.5991561181434599,0.495340346329053,0.6244725738396625,0.5233825581107624,0.6118143459915611,0.5209588998004798
134,1.0742555856704712,0.6160337552742616,0.4931187924187537,0.6371308016877637,0.5109801770088851,0.5991561181434599,0.4723788182688006
135,1.02444589138031,0.569620253164557,0.4677308784197575,0.5822784810126582,0.47993975313238896,0.5569620253164557,0.45644141979550784
136,1.0475377996762594,0.5949367088607594,0.4878315057161812,0.6160337552742616,0.5000374629818422,0.6244725738396625,0.5364163462170094
137,1.078731910387675,0.5907172995780591,0.4722761477599475,0.5907172995780591,0.46212746515775166,0.5822784810126582,0.4394636693168853
138,1.0646647493044534,0.5864978902953587,0.4500440935111866,0.6244725738396625,0.4808292394966271,0.620253164556962,0.5014255857993999
139,1.0424180944760641,0.5738396624472574,0.4559380414725299,0.620253164556962,0.5235156679454285,0.569620253164557,0.48031151368362535
140,1.0452163418134053,0.6413502109704642,0.5422234256646837,0.6877637130801688,0.6074615728278437,0.6160337552742616,0.5612507453091532
141,1.0236862142880758,0.5907172995780591,0.4482825529912898,0.6075949367088608,0.473374010540911,0.5991561181434599,0.48924500635588064
142,1.0325131058692931,0.5864978902953587,0.5107079351160984,0.6075949367088608,0.5447497829895581,0.5864978902953587,0.523650507940482
143,1.043582840760549,0.5443037974683544,0.43623836378806446,0.5654008438818565,0.4521472112928072,0.5569620253164557,0.46211005725220394
144,1.0104300777117412,0.5907172995780591,0.5053849634339895,0.6033755274261603,0.5149094247365225,0.6160337552742616,0.5645806334357821
145,1.000610061486562,0.6244725738396625,0.570421084749688,0.6413502109704642,0.5825049566001174,0.6160337552742616,0.5428830896112025
146,1.0267782092094422,0.5991561181434599,0.5064874412814104,0.6033755274261603,0.5294852666139938,0.6286919831223629,0.5324170969505697
147,1.0326097806294758,0.6075949367088608,0.5137020615895251,0.6540084388185654,0.5688209980065652,0.6371308016877637,0.5852435583064395
148,1.0133396903673808,0.6160337552742616,0.5215107427119561,0.6497890295358649,0.5808813996643287,0.6329113924050633,0.5656173708665289
149,1.0129859129587808,0.5654008438818565,0.47966095076317805,0.5822784810126582,0.5049905580392083,0.5780590717299579,0.5143532186297668
150,1.035960284868876,0.6033755274261603,0.5128956414045744,0.6244725738396625,0.5459638995353281,0.5949367088607594,0.5315160765160766
151,1.0235213001569112,0.6244725738396625,0.5118441587603152,0.6751054852320675,0.576898697304102,0.6329113924050633,0.5383087615405178
152,0.9964767694473267,0.6160337552742616,0.5253781894518147,0.6497890295358649,0.5639538080411423,0.6244725738396625,0.5528326310281197
153,0.9932313561439514,0.6286919831223629,0.539021005278556,0.6624472573839663,0.5804110167978412,0.6413502109704642,0.5939857598140625
154,0.998300298055013,0.5738396624472574,0.5123007955718062,0.6160337552742616,0.558246892846665,0.5864978902953587,0.5394728732359394
155,0.9926378687222799,0.5822784810126582,0.5190642529620846,0.620253164556962,0.5614689140636723,0.6075949367088608,0.5597739951922267
156,0.9830650687217712,0.6455696202531646,0.6055890143643278,0.6455696202531646,0.6154561056014316,0.6244725738396625,0.6033551443652784
157,1.0053096691767374,0.5738396624472574,0.4614452986263717,0.5822784810126582,0.5075183651589824,0.540084388185654,0.4877703118363092
158,1.0357986370722452,0.5991561181434599,0.5711715907749629,0.6160337552742616,0.5790920588115452,0.6075949367088608,0.5823414332260929
159,0.9977578957875569,0.5991561181434599,0.5278563265819638,0.6624472573839663,0.5903376221655463,0.6160337552742616,0.5682131533063209
160,0.9725092808405559,0.6244725738396625,0.5522895709212027,0.6413502109704642,0.5722913837806838,0.6286919831223629,0.5688352972988618
161,0.9919611096382142,0.6497890295358649,0.5644596082412853,0.6919831223628692,0.6243605806644966,0.6118143459915611,0.5625050735857849
162,0.9875825643539429,0.6160337552742616,0.5152027219078535,0.6708860759493671,0.5770094317956511,0.6033755274261603,0.5370704634077941
163,0.9969705899556478,0.6286919831223629,0.5241703847325113,0.6835443037974683,0.5973892884086835,0.6329113924050633,0.5786757487638633
164,1.006579617659251,0.540084388185654,0.4548017420240355,0.5611814345991561,0.5012587636101108,0.5611814345991561,0.49737677420401677
165,0.9798229535420736,0.6455696202531646,0.5613161087330888,0.6751054852320675,0.598653426115509,0.6624472573839663,0.5966043352037903
166,0.9814261317253112,0.6371308016877637,0.569385123609394,0.6666666666666666,0.6059326727505032,0.6413502109704642,0.5997783288714966
167,0.9757768988609314,0.6624472573839663,0.5751178541661026,0.7088607594936709,0.6259965004277998,0.6540084388185654,0.5786592038283257
168,1.0141489942868551,0.5864978902953587,0.5160610709793021,0.5991561181434599,0.5486712684583137,0.5949367088607594,0.551919395429908
169,0.9952951669692993,0.6540084388185654,0.5905643591738178,0.679324894514768,0.6116979648880173,0.620253164556962,0.5773514594636066
170,0.9735418836275737,0.6329113924050633,0.5486937523743313,0.6666666666666666,0.5947041723368347,0.6286919831223629,0.5755313428754365
171,0.9749749779701233,0.6286919831223629,0.5315118696261572,0.6624472573839663,0.5828009910387107,0.6118143459915611,0.5411477011715335
172,0.9613540887832641,0.6455696202531646,0.5539640299354297,0.679324894514768,0.6006561948613287,0.6540084388185654,0.5902121685430545
173,0.9634742418924968,0.6329113924050633,0.5468547342649711,0.6666666666666666,0.5963367985984702,0.6286919831223629,0.591194295814043
174,0.9622384667396545,0.6413502109704642,0.5515103679266982,0.6582278481012658,0.5820055297610353,0.6160337552742616,0.5423151396211056
175,0.978078305721283,0.6286919831223629,0.5860701850082736,0.6371308016877637,0.608925578165551,0.6244725738396625,0.5963872477519997
176,0.9754358291625976,0.6371308016877637,0.563523142571391,0.6497890295358649,0.5795681688326171,0.6244725738396625,0.5816926002752775
177,0.9668046712875367,0.6160337552742616,0.5262106227161084,0.6413502109704642,0.5575259535252227,0.6160337552742616,0.562911281834708
178,1.003107726573944,0.569620253164557,0.459617837991044,0.6033755274261603,0.5275173548194101,0.5949367088607594,0.5281924940171846
179,1.0085899114608765,0.6624472573839663,0.6218969810877258,0.6582278481012658,0.624848528833902,0.6540084388185654,0.6235679434437199
180,0.9842970569928488,0.6371308016877637,0.5475648058061899,0.6835443037974683,0.589927513267261,0.6455696202531646,0.5745787163750425
181,0.9572145541508993,0.6160337552742616,0.5156944782408824,0.6540084388185654,0.5668364813390179,0.6286919831223629,0.5667334444011274
182,0.9476746439933776,0.6371308016877637,0.5568883614204807,0.6835443037974683,0.6167480377996333,0.6413502109704642,0.584727707611979
183,0.9475481589635213,0.6286919831223629,0.545228812558321,0.6666666666666666,0.5956468328419549,0.6413502109704642,0.5809394621169233
184,0.9612375775973002,0.620253164556962,0.5412569065320488,0.6371308016877637,0.5712466297301929,0.6413502109704642,0.6055263859246305
185,0.9828113079071045,0.6033755274261603,0.5215984130503964,0.6033755274261603,0.5383820810199074,0.6160337552742616,0.5655312112010031
186,0.9854958573977153,0.6455696202531646,0.5553772729788203,0.6962025316455697,0.6071694224403584,0.6286919831223629,0.5585609615044013
187,1.0102496226628621,0.6244725738396625,0.5829451716523298,0.6286919831223629,0.6003080344172307,0.6118143459915611,0.587606744321344
188,1.003915552298228,0.620253164556962,0.5629201146269928,0.620253164556962,0.5805767022093552,0.6497890295358649,0.5955695795586288
189,0.9662944992383321,0.6497890295358649,0.5977095528016815,0.6371308016877637,0.5976147887624269,0.620253164556962,0.5788686273807792
190,0.9969843586285909,0.5654008438818565,0.5049083974349162,0.569620253164557,0.5121548129988039,0.5949367088607594,0.5684888481995102
191,0.9736006259918213,0.6582278481012658,0.612731672049455,0.6835443037974683,0.6550854834987815,0.6413502109704642,0.5993461427359786
192,0.9592737277348836,0.6075949367088608,0.5238071546371942,0.6244725738396625,0.5516911569689763,0.620253164556962,0.5628693767566721
193,0.9526568333307902,0.6455696202531646,0.5431064506954301,0.70042194092827,0.6051889482308788,0.6160337552742616,0.5489102898153474
194,0.9544141530990601,0.6244725738396625,0.5372695560507775,0.6455696202531646,0.5772343902596003,0.6286919831223629,0.574490057063426
195,0.9593570828437805,0.6286919831223629,0.5466181179184529,0.6751054852320675,0.5850595030824529,0.6455696202531646,0.571337674078345
196,0.9610495885213216,0.6286919831223629,0.5463498806729367,0.6624472573839663,0.5957051178937416,0.6329113924050633,0.5940897442201425
197,0.9514950434366862,0.5907172995780591,0.5102672484747957,0.6118143459915611,0.5472244323443529,0.6075949367088608,0.5573357177922714
198,0.9825542449951172,0.6075949367088608,0.5185578153224394,0.6244725738396625,0.5436295551854674,0.6033755274261603,0.5291959154741109
199,0.9817912141482036,0.6624472573839663,0.5689583521728925,0.7046413502109705,0.6110886261874355,0.6624472573839663,0.5846488428147179
200,0.9517118573188782,0.6244725738396625,0.5470890235793566,0.6751054852320675,0.6096074303275874,0.5907172995780591,0.5494866133825365
