epoch,train_loss,val_acc,val_f1,test_acc,test_f1,noisy_test_acc,noisy_test_f1
33,1.8256408135096232,0.31645569620253167,0.16819163750624863,0.2911392405063291,0.14553236350959425,0.3080168776371308,0.15650219175002808
34,1.8248464981714885,0.28270042194092826,0.15264654482983325,0.27848101265822783,0.14708466507531925,0.3206751054852321,0.1758370014672536
35,1.833640185991923,0.32489451476793246,0.17849566193100758,0.3206751054852321,0.1736645733888014,0.31223628691983124,0.1704665563140342
36,1.834050965309143,0.35443037974683544,0.19122662619130462,0.3291139240506329,0.17320666160872347,0.32489451476793246,0.16906486695713863
37,1.8287802775700888,0.3670886075949367,0.1975562287474981,0.3459915611814346,0.1836992202332188,0.3333333333333333,0.1760229058507006
38,1.8264041185379027,0.39662447257383965,0.21794478287868518,0.35864978902953587,0.19431053508132612,0.3291139240506329,0.17421718201843842
39,1.82393852074941,0.2869198312236287,0.12909900378462436,0.2616033755274262,0.1148046856684199,0.3037974683544304,0.1509887061620765
40,1.8184972763061524,0.3924050632911392,0.21439244437527233,0.35443037974683544,0.19283919560132518,0.3291139240506329,0.1750263212080949
41,1.836800742149353,0.26582278481012656,0.1156673292959179,0.2616033755274262,0.11050061050061048,0.2742616033755274,0.11534391534391535
42,1.825473674138387,0.39662447257383965,0.21642860453874221,0.35864978902953587,0.19556171983356446,0.32489451476793246,0.1752085257513542
43,1.830137300491333,0.25316455696202533,0.1397523111808826,0.25738396624472576,0.14175106863786108,0.3037974683544304,0.16232901762855678
